PROJ,HASHID_FIX,HASHID_INDUCE,FILE
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,4dc0267629dc422f7cd7b955b139073a6166a5d7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,3f8d02190d21c05323ece224164eea92c0009557,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7d1c8fccafcd31919a79edf46969c5662e2704b5,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,9af553bc8d9fc945bea6c7c259cf1f53cf7d8dab,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f9fd4837b316ad205d27cdf053cf51b757080f8a,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,85b2e766cae4a55e9e32442cc889a56b8fee0d65,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,85b2e766cae4a55e9e32442cc889a56b8fee0d65,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,9af553bc8d9fc945bea6c7c259cf1f53cf7d8dab,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,3b1cb17cbae7af2b985e3e7c11833282d1db58a2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,50b81e6d7706d8f28aab8110086b1d7f114c1b45,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,0527c4570d0bdf444350fb12262b738ee6f61b2e,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,979d2340e93eaaa9f273a100dbe78e42ea9ed400,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,4ddf63ea3f0ed80c6efa8877201d909900965244,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7d1c8fccafcd31919a79edf46969c5662e2704b5,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,9af553bc8d9fc945bea6c7c259cf1f53cf7d8dab,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,0bcded74e124d14ddd505823ac0ad479b90ac8fb,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,3f8d02190d21c05323ece224164eea92c0009557,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,768cd337b0effd973d77aa141577dea6d5b5009c,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7a6d34e95f66e916e44b844b1ce6551ba8169539,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,86e47000db1e081076ed16ef2873bb71e6e93c70,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,b5bab78e043329c97b0ddac1558bd595e5a522aa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/Normalizer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/Normalizer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCSubclassValidator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,90b84c5d73db4d0d7fa3e5520358912961b59c43,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCSubclassValidator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,ebd30a7cc7a59f78a25aea3161f7cc11bedef084,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypeBasedCacheDistributionPolicy.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,6fa32719b9da7b249d8faaa2f89c1eff8f4a7d42,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypeBasedCacheDistributionPolicy.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,a5ed9f701dcb37ffd020e5333bcd0c28b26d650d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7977291bea0d92b3356319a8dba1a1e9a273e751,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7a6d34e95f66e916e44b844b1ce6551ba8169539,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,aecff50b27d17904a7b9cb6de00df032f01425dd,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,0c517d163e355f85ca40673db15a991693bc2d4a,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fe6352fca14a1f26a6e24642d858fd1d5b08664c,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/event/TestBeforeCommit.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,a99e618f5ae5d23ff8bf6f4f8a50a5cb357a4a85,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/event/TestBeforeCommit.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,3d5b44956dd6b860b8367b25d5858ad7db0cd141,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifier.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifier.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xmlmapping/query/TestXMLCustomerOrder.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,5a98879567c0288cd1117aa0b177091fa14706bc,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xmlmapping/query/TestXMLCustomerOrder.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,90b84c5d73db4d0d7fa3e5520358912961b59c43,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,5668a18ec0a54730824d60d3a97a0c3031d4fda6,openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7a6d34e95f66e916e44b844b1ce6551ba8169539,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,437897789151a863d3db32d8c4692100bcb12a60,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,13c88d75cf0844d1dfb0bdfc0dc9a297c4d2745d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAProperties.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAProperties.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,90b84c5d73db4d0d7fa3e5520358912961b59c43,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,f27898f28082a42624d7dd5c7768523ef6b16f61,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,3d5b44956dd6b860b8367b25d5858ad7db0cd141,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,bf8ffa5ced5bda9a67d87fc43bd4336509112e74,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,cea8ab57d16578c0a087b642ae3b9a88780148cf,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Specification.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,90b84c5d73db4d0d7fa3e5520358912961b59c43,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Specification.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,7ca46cf69d63c6e21f9495ece70e7dd6b210c7e2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,1b1b60c9a7d63268dc26c1ff5dc601a352cee1c9,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MariaDBDictionary.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,305758fc96e8ee05b632e3b7a4341b7dba36f16d,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MariaDBDictionary.java
openjpa,f0286a268e1d3d1b97c361fe2bad743b8064094a,2ac1bcccbb4070da2c86bfee4c7368d9466141ca,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringListValue.java
